filename,width,height,class,xmin,ymin,xmax,ymax
IMG_5567_mp4-167_jpg.rf.118430be3c12830dfab388ef61db9b64.jpg,640,640,Paper,101,335,296,451
zoom_tests_RockPaperScissors-mohamed_mp4-56_jpg.rf.1168e37ff1c8e590171b4c139b12528f.jpg,640,640,Rock,295,271,428,620


youtube-110_jpg.rf.1176763830f1d1283534110c25c26a35.jpg,640,640,Rock,30,126,200,339
youtube-110_jpg.rf.1176763830f1d1283534110c25c26a35.jpg,640,640,Scissors,309,97,579,319
egohands-public-1620850569584_png_jpg.rf.1192af45736856bbbc0721b76a70a66a.jpg,640,640,Rock,264,412,425,560


IMG_7043_MOV-143_jpg.rf.11b1e77c2863911cd3a865589d133ff5.jpg,640,640,Paper,0,390,369,640

IMG_5567_mp4-114_jpg.rf.11a4d46d25fa090fa8c58214cc851ae8.jpg,640,640,Rock,237,436,374,517



egohands-public-1623336389069_png_jpg.rf.11ca2244872c38e1857a3ebf874edfd7.jpg,640,640,Paper,267,472,640,598
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-295_jpg.rf.11b9e1c9d316c653e56bc904cef6e932.jpg,640,640,Scissors,291,382,367,437
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-295_jpg.rf.11b9e1c9d316c653e56bc904cef6e932.jpg,640,640,Paper,256,395,376,522



IMG_7043_MOV-12_jpg.rf.11bfdf53de6e085075f1d83f30e94b8e.jpg,640,640,Scissors,200,340,640,640
egohands-public-1624550307450_png_jpg.rf.11d1b95fbf4eb0eb5367da8c6b0d7250.jpg,640,640,Rock,60,108,260,386


egohands-public-1624546404723_png_jpg.rf.11f8d5e8957e32a6f3f4e3840311e69d.jpg,640,640,Paper,252,198,485,322

egohands-public-1622746676047_png_jpg.rf.123f5b35b62ccd020343731b0b6b690c.jpg,640,640,Paper,380,207,640,577


IMG_5636_MOV-20_jpg.rf.1254c7a52617b888af8430b03f287db8.jpg,640,640,Paper,57,345,362,440
youtube-23_jpg.rf.120c98c67d5be3866e0eb72149144be6.jpg,640,640,Rock,216,83,395,415
egohands-public-1620852215750_png_jpg.rf.123662c218ee35884e1eae5143041946.jpg,640,640,Rock,69,356,195,489





IMG_5636_MOV-49_jpg.rf.1268a17779663334405201c7b064baa7.jpg,640,640,Scissors,275,414,494,604
egohands-public-1623336372262_png_jpg.rf.1263685eb8c3bf4abcf8cbff72a78d96.jpg,640,640,Paper,197,290,489,417
egohands-public-1620850622289_png_jpg.rf.126a750da910c35358e4fce912e79fc3.jpg,640,640,Rock,199,441,352,609
Photo-on-2-16-22-at-10-20-AM-12_jpg.rf.11e645a7e40e49185184033b746da3c5.jpg,640,640,Paper,479,237,608,494

egohands-public-1626201615960_png_jpg.rf.127cfec9807d007e560f68fa35a660bc.jpg,640,640,Scissors,507,225,640,489

egohands-public-1625254260225_png_jpg.rf.1282988a6455dca68fb96b24bf6be366.jpg,640,640,Paper,270,333,525,507
IMG_7077_MOV-81_jpg.rf.1276213915d68ebea4f5430b1067b299.jpg,640,640,Scissors,103,296,288,434
IMG_7077_MOV-81_jpg.rf.1276213915d68ebea4f5430b1067b299.jpg,640,640,Scissors,340,326,456,445
egohands-public-1622748414227_png_jpg.rf.127e045162c0b8193aef5e1056ca5b3f.jpg,640,640,Paper,321,432,587,556

egohands-public-1622746674499_png_jpg.rf.128b5579e152f5297abdbb2d37e2026c.jpg,640,640,Paper,27,137,279,453

IMG_7079_MOV-49_jpg.rf.12970877a0886c3578ab9ff9ad760b71.jpg,640,640,Paper,0,254,517,560
0343_png.rf.12c59a8ab3678a0deb7d196f365c0494.jpg,640,640,Rock,422,261,479,377
IMG_5567_mp4-82_jpg.rf.12913753d0e31308acea04af57af112d.jpg,640,640,Paper,227,353,465,465

zoom_tests_RockPaperScissors-mohamed_mp4-162_jpg.rf.12d341cb6d38530eb77d249265dc709d.jpg,640,640,Paper,155,18,377,559
egohands-public-1625070645068_png_jpg.rf.12fbf721889c7444e4a702f0870b9d2c.jpg,640,640,Scissors,160,378,511,640
Screen-Shot-2022-02-14-at-1-09-31-PM_png.rf.12fdca13ef8827dee47c7c8566b6f466.jpg,640,640,Scissors,0,248,224,495
egohands-public-1625860390657_png_jpg.rf.13013b10654a1a4f7a2dfff628b062d6.jpg,640,640,Paper,35,353,323,507

egohands-public-1624561292494_png_jpg.rf.12e29a7207054fb073f8633d3b3fc810.jpg,640,640,Rock,293,391,452,601
youtube-121_jpg.rf.130c9e70de4f7a468418c6b47f663a9f.jpg,640,640,Scissors,406,185,640,373
youtube-121_jpg.rf.130c9e70de4f7a468418c6b47f663a9f.jpg,640,640,Scissors,66,92,350,315
zoom_tests_RockPaperScissors-mohamed_mp4-76_jpg.rf.130cfacd8482ce5b8f2b509d1d29c905.jpg,640,640,Rock,430,348,640,639
IMG_7077_MOV-46_jpg.rf.12c0fa18f8fbb89bc0867cb8b9e81867.jpg,640,640,Rock,398,157,507,334
IMG_7077_MOV-46_jpg.rf.12c0fa18f8fbb89bc0867cb8b9e81867.jpg,640,640,Scissors,188,246,333,391
20220216_223152_jpg.rf.130fbfa15e214d38a7dc90b5da12f1e5.jpg,640,640,Rock,253,321,547,487
IMG_7043_MOV-162_jpg.rf.13152973d94483ab96cc224faa99c070.jpg,640,640,Paper,6,394,462,616


egohands-public-1624377516624_png_jpg.rf.1313e6eb0bc7186424f039ba906343ac.jpg,640,640,Scissors,24,292,345,558


egohands-public-1621214690313_png_jpg.rf.13049e2dd71b7afcf02ede554c2ff3c2.jpg,640,640,Rock,164,397,285,528
egohands-public-1624561272727_png_jpg.rf.1319f14b9f498037ced3f8b6f038886e.jpg,640,640,Rock,206,394,394,573

zoom_tests_RockPaperScissors-mohamed_mp4-128_jpg.rf.1317ad5b116d76aad7ab93f48b48095b.jpg,640,640,Paper,163,0,462,429
20220216_221847_jpg.rf.12c0f7680d759e54ad4a9fc9308b1e79.jpg,640,640,Rock,258,261,493,442
youtube-65_jpg.rf.131d7e902aeac343c1c3cf7e8256fac1.jpg,640,640,Paper,380,142,640,598
youtube-65_jpg.rf.131d7e902aeac343c1c3cf7e8256fac1.jpg,640,640,Rock,119,234,279,495
egohands-public-1626201612988_png_jpg.rf.12d33c7427f17a7e86fb83f87ecf7608.jpg,640,640,Paper,204,507,524,640
Screen-Shot-2022-02-14-at-1-09-18-PM_png.rf.133bff7951501af267606e72cf2644b7.jpg,640,640,Rock,442,251,619,472

zoom_tests_RockPaperScissors-mohamed_mp4-165_jpg.rf.135bc66ae71db727bdf013a029c87fb9.jpg,640,640,Paper,36,151,312,535
IMG_5636_MOV-59_jpg.rf.135399552c037e84516221ebd1c6bd2a.jpg,640,640,Rock,466,394,635,485
IMG_5636_MOV-59_jpg.rf.135399552c037e84516221ebd1c6bd2a.jpg,640,640,Paper,83,367,363,490

0345_png.rf.13a38ba5d5f2e4b807ec339808ca4d81.jpg,640,640,Paper,169,492,260,603
youtube-45_jpg.rf.13984082c5e6f82861cc21cf8730d0ff.jpg,640,640,Scissors,61,85,437,583
egohands-public-1620849839060_png_jpg.rf.12e4fe73d8c9cbbd85c4d6a032724d88.jpg,640,640,Rock,412,297,616,539

egohands-public-1625151620837_png_jpg.rf.136acc9a498a4dc1811b19b3db4a97e9.jpg,640,640,Rock,476,240,640,450
youtube-133_jpg.rf.139457cfcabdb1c0dcf0ef9318cc6d39.jpg,640,640,Scissors,329,140,594,331
youtube-133_jpg.rf.139457cfcabdb1c0dcf0ef9318cc6d39.jpg,640,640,Paper,29,250,287,363
IMG_7043_MOV-45_jpg.rf.13a46c8aa343c07c14a8bd0f03c00f53.jpg,640,640,Scissors,218,144,640,448
Screen-Shot-2022-02-14-at-1-09-18-PM_png.rf.13b21a358048fc72f5ef049fbb95e8bc.jpg,640,640,Rock,451,212,640,462


egohands-public-1624561275972_png_jpg.rf.13a430fe47610020e5019518beeb3a74.jpg,640,640,Paper,262,318,536,464
IMG_5636_MOV-70_jpg.rf.13a44b86541603677bf0918e6d72a71d.jpg,640,640,Paper,435,289,640,458
IMG_5567_mp4-19_jpg.rf.13a73a6570b88a0776368dade7dc43b4.jpg,640,640,Scissors,245,346,388,457
IMG_5636_MOV-25_jpg.rf.13b6c05937c22308347a261dc97c5c3c.jpg,640,640,Rock,425,341,576,457
Photo-on-2-16-22-at-10-20-AM-13_jpg.rf.12f0537f0e3a0942d3cd437d5b44d0f0.jpg,640,640,Paper,42,0,181,224
JWitt-RCP_mp4-19_jpg.rf.13d310908f564a85d58ee183ee2e295d.jpg,640,640,Rock,41,59,595,387



youtube-26_jpg.rf.13ba3e651e067f21c0e2e8a83b45d80d.jpg,640,640,Rock,231,190,426,541

0048_png.rf.13ab7926f8f3990408855ca3ec560628.jpg,640,640,Scissors,409,318,488,436
0048_png.rf.13ab7926f8f3990408855ca3ec560628.jpg,640,640,Scissors,264,374,373,480



egohands-public-1624576213905_png_jpg.rf.140c23a2251bf888b7e027c3f39bb77b.jpg,640,640,Paper,333,405,525,566
0341_png.rf.141b45037c33b206bd418e17150fc5fe.jpg,640,640,Scissors,168,498,276,625
0341_png.rf.141b45037c33b206bd418e17150fc5fe.jpg,640,640,Rock,350,493,422,614

zoom_tests_RockPaperScissors-mohamed_mp4-17_jpg.rf.13f1c2aa3c904e02fa146d14807436b4.jpg,640,640,Rock,210,168,375,393
egohands-public-1625756315247_png_jpg.rf.140b796a4c4d734515f8d3c1ea8e9a84.jpg,640,640,Scissors,0,181,339,466
IMG_7043_MOV-159_jpg.rf.1402d9b7f8dbc1f65d6e579bcfe10f2a.jpg,640,640,Paper,22,376,454,595
IMG_7043_MOV-52_jpg.rf.143467147d2e532e262e7cb61ad9f052.jpg,640,640,Scissors,250,382,640,639

egohands-public-1624546382511_png_jpg.rf.1450fb924c8f87a30fa696b29783a447.jpg,640,640,Rock,235,360,380,518



youtube-83_jpg.rf.145c88c4269103cb4003b20fe00fdc41.jpg,640,640,Rock,428,0,594,241
youtube-83_jpg.rf.145c88c4269103cb4003b20fe00fdc41.jpg,640,640,Rock,91,0,258,176
IMG_7043_MOV-99_jpg.rf.1461ac6d317819a76f5dcbadd3f6c165.jpg,640,640,Rock,324,391,560,580

egohands-public-1625756301727_png_jpg.rf.146220427068eeb6d1ccc8dcedbe7e38.jpg,640,640,Scissors,164,343,512,634
egohands-public-1624550307450_png_jpg.rf.14af7e96f807e40b34eddba5c7008e7c.jpg,640,640,Rock,69,132,255,391
egohands-public-1626966056629_png_jpg.rf.14b9f4fbef3a81a6f8aa3525723e7936.jpg,640,640,Paper,75,381,387,548


0325_png.rf.14546c1e5f3f7dccb5ac6ff4d26a5893.jpg,640,640,Rock,386,321,446,453
0325_png.rf.14546c1e5f3f7dccb5ac6ff4d26a5893.jpg,640,640,Rock,163,365,224,469
zoom_tests_RockPaperScissors-mohamed_mp4-228_jpg.rf.146ca7456ab75ffd1d2296f9f3c5e446.jpg,640,640,Scissors,0,120,226,639


IMG_7077_MOV-166_jpg.rf.148c83900d85d7ac5e84aef105fe801d.jpg,640,640,Scissors,284,339,437,493
IMG_7077_MOV-166_jpg.rf.148c83900d85d7ac5e84aef105fe801d.jpg,640,640,Scissors,462,365,623,525
IMG_5636_MOV-10_jpg.rf.14b581a788468648e6a8a010f9cdc7e9.jpg,640,640,Scissors,347,331,558,479

IMG_7043_MOV-9_jpg.rf.14a9a815701e7dbe352f3f23d42ce474.jpg,640,640,Scissors,1,376,390,640

egohands-public-1622127386865_png_jpg.rf.14400de18be523dd5d7257926cf6272b.jpg,640,640,Rock,385,179,602,416

IMG_7079_MOV-4_jpg.rf.14c44688d3d2938e0371818aede35d29.jpg,640,640,Rock,242,224,549,465
egohands-public-1622127397604_png_jpg.rf.1481c8b7d1db2d2258e1b869fcd8e086.jpg,640,640,Paper,18,11,307,428



youtube-107_jpg.rf.147f042d72666a9532072a2994fd3a15.jpg,640,640,Rock,68,151,218,340
youtube-107_jpg.rf.147f042d72666a9532072a2994fd3a15.jpg,640,640,Scissors,313,126,552,321
Screen-Shot-2022-02-08-at-1-00-15-PM_png.rf.14e631954b8d3c5ce3359f728d94343e.jpg,640,640,Scissors,29,218,212,462

egohands-public-1626201628204_png_jpg.rf.14edfba5c6d77efc4ecef5466afdc645.jpg,640,640,Scissors,0,245,274,542
egohands-public-1625679148261_png_jpg.rf.151f2275decd6a8cebacba520a0cde49.jpg,640,640,Paper,59,460,375,640

zoom_tests_RockPaperScissors-mohamed_mp4-210_jpg.rf.14de4407a62dc491e95edfd9ba6f06b0.jpg,640,640,Scissors,1,88,195,640

0168_png.rf.152b6c3d4af00b19ca4dc4681938cd14.jpg,640,640,Rock,341,323,403,442
0168_png.rf.152b6c3d4af00b19ca4dc4681938cd14.jpg,640,640,Rock,163,337,214,442

egohands-public-1624561272727_png_jpg.rf.15018bac40afeab818cfa983bf3bba8a.jpg,640,640,Rock,263,383,444,555


zoom_tests_RockPaperScissors-mohamed_mp4-81_jpg.rf.1527881e2f37bcfe43775552f9c1a55f.jpg,640,640,Rock,423,145,554,459
youtube-128_jpg.rf.153202634d5944f13f0bf63b6b828914.jpg,640,640,Paper,0,219,245,361
youtube-128_jpg.rf.153202634d5944f13f0bf63b6b828914.jpg,640,640,Paper,286,141,555,321

youtube-8_jpg.rf.1555c965b9576d22e6f8ab68fdb2691a.jpg,640,640,Rock,409,202,569,429
youtube-8_jpg.rf.1555c965b9576d22e6f8ab68fdb2691a.jpg,640,640,Scissors,16,154,304,461
zoom_tests_RockPaperScissors-mohamed_mp4-124_jpg.rf.153ef2849e09a6e616c1c4dae54d0ca3.jpg,640,640,Paper,135,18,454,569

egohands-public-1626201615960_png_jpg.rf.155b49a7bb267828135b31496612d9e7.jpg,640,640,Scissors,439,179,639,431
IMG_7043_MOV-196_jpg.rf.15663e9da4d37c8a269b6ea7dc2ea654.jpg,640,640,Scissors,186,350,640,640
IMG_7079_MOV-61_jpg.rf.155056e6c9b9a03602363675583d2486.jpg,640,640,Paper,24,338,626,640


Photo-on-2-16-22-at-10-20-AM-6_jpg.rf.157b4ac3cde3fda9b56646936ea29f84.jpg,640,640,Scissors,0,435,93,640
egohands-public-1622746667780_png_jpg.rf.1580a587f3ea06164473768373209bc3.jpg,640,640,Rock,414,219,564,421
IMG_5636_MOV-30_jpg.rf.159572f533e9f295ff81c9945906b6ec.jpg,640,640,Rock,313,392,469,490

0058_png.rf.159e500af3d848ab4c37bda15a5dbf39.jpg,640,640,Rock,163,310,209,410
0058_png.rf.159e500af3d848ab4c37bda15a5dbf39.jpg,640,640,Rock,367,321,424,440

egohands-public-1626966055482_png_jpg.rf.15a46224502cbc48a781c4160505978a.jpg,640,640,Paper,89,442,455,615
IMG_5567_mp4-177_jpg.rf.159d37dd903aed3fa5593847ee9a6969.jpg,640,640,Paper,187,331,384,504
zoom_tests_RockPaperScissors-mohamed_mp4-191_jpg.rf.15ded2481186a4d4e3e4d006382d986f.jpg,640,640,Scissors,0,245,274,640

JWitt-RCP_mp4-81_jpg.rf.15db64e7ac1d6f569a3bd9f1447ceb76.jpg,640,640,Paper,139,162,585,344
egohands-public-1624972108884_png_jpg.rf.15b745cc81b4c0f44570df149bc1c0ee.jpg,640,640,Paper,150,333,403,462

Screen-Recording-2023-03-11-at-9_48_18-PM_mov-217_jpg.rf.15d4d42e9fb32b6c0ee04226d57cb13f.jpg,640,640,Paper,110,219,231,285
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-220_jpg.rf.15d11e590d5d28b9ccdfc835884d5081.jpg,640,640,Paper,100,335,319,488
IMG_7079_MOV-22_jpg.rf.15cd16720ba79fa351810d75d920e935.jpg,640,640,Rock,198,229,612,528
youtube-27_jpg.rf.160223163ce63d71fd5d71cfc16d556c.jpg,640,640,Rock,229,203,421,548
Photo-on-2-16-22-at-10-20-AM-5_jpg.rf.15cb66260743dd84fbdf7892e9a4b5d4.jpg,640,640,Scissors,34,288,155,521

egohands-public-1626201612988_png_jpg.rf.15e6b53ab3f452f020e6f2444c9137ae.jpg,640,640,Paper,249,503,545,640

JWitt-RCP_mp4-77_jpg.rf.15e44c975b3187ce6a4e02c490deb4de.jpg,640,640,Paper,0,191,397,352
Screen-Shot-2021-05-12-at-3-33-41-PM_png_jpg.rf.15f9bcc0af3ca088f544f8a539797965.jpg,640,640,Paper,303,340,451,460

Screen-Shot-2022-02-08-at-1-00-24-PM_png.rf.15dc8207d62f10312fddc8e51036a839.jpg,640,640,Scissors,0,248,133,559

egohands-public-1620850622289_png_jpg.rf.15ee3ce82301b7ba052e43cc9e0ea6d7.jpg,640,640,Rock,368,409,528,584
zoom_tests_RockPaperScissors-mohamed_mp4-59_jpg.rf.160930ddc427bd076cd332e3afa7dd78.jpg,640,640,Rock,253,418,328,616
IMG_5636_MOV-24_jpg.rf.160f9e4c544d1ffb09e23af66ed306b3.jpg,640,640,Rock,68,372,227,483


youtube-84_jpg.rf.1627f8662a9103ac40f56b7115cc24b1.jpg,640,640,Rock,388,82,551,282
youtube-84_jpg.rf.1627f8662a9103ac40f56b7115cc24b1.jpg,640,640,Rock,68,101,219,316


egohands-public-1623336373594_png_jpg.rf.161603005985dfb2cf850141eb8fc7bd.jpg,640,640,Paper,443,177,631,323
youtube-10_jpg.rf.1612ebbde68cfce65ee3926b834e590d.jpg,640,640,Rock,0,0,104,264
youtube-10_jpg.rf.1612ebbde68cfce65ee3926b834e590d.jpg,640,640,Rock,396,189,600,485
IMG_7077_MOV-13_jpg.rf.16361dad5b02755e578292bd1c44c7e7.jpg,640,640,Rock,454,66,545,256
IMG_7077_MOV-13_jpg.rf.16361dad5b02755e578292bd1c44c7e7.jpg,640,640,Rock,221,234,296,419

egohands-public-1623941923685_png_jpg.rf.1635bd03b640019b76eb90a2f355a8d5.jpg,640,640,Scissors,0,177,341,421
IMG_7079_MOV-53_jpg.rf.162edee40e3f38ae8d20463ee96d83f7.jpg,640,640,Paper,124,201,536,457

youtube-81_jpg.rf.166bc365480393d26d4cf0fcbcd48bda.jpg,640,640,Rock,465,139,640,441
youtube-81_jpg.rf.166bc365480393d26d4cf0fcbcd48bda.jpg,640,640,Rock,77,161,245,403


Screen-Recording-2023-03-11-at-9_48_18-PM_mov-231_jpg.rf.164fad88c9a7bfe122781ae0d06fef9a.jpg,640,640,Rock,149,182,198,252
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-231_jpg.rf.164fad88c9a7bfe122781ae0d06fef9a.jpg,640,640,Rock,344,240,368,295
Screen-Shot-2022-02-08-at-1-00-12-PM_png.rf.165f5ff4a5fd1d9242139e9bc1e0c457.jpg,640,640,Paper,450,103,543,414
egohands-public-1626966057881_png_jpg.rf.1633deef3c32580cef2d8b8d87a0a555.jpg,640,640,Scissors,248,343,640,623
egohands-public-1625254244078_png_jpg.rf.164a7650ebbb3c9d3562666efdfb70c7.jpg,640,640,Rock,287,327,530,592
JWitt-RCP_mp4-21_jpg.rf.167721008db6b391f900221b939727e2.jpg,640,640,Rock,0,127,272,295

IMG_5567_mp4-128_jpg.rf.16706945e1ec1695f1a906b883317b97.jpg,640,640,Rock,352,437,490,507
youtube-111_jpg.rf.167c1297d328bf9547b4b829cade8313.jpg,640,640,Rock,0,34,132,311
youtube-111_jpg.rf.167c1297d328bf9547b4b829cade8313.jpg,640,640,Rock,417,0,542,179
IMG_5567_mp4-136_jpg.rf.168c6a8e5c7338809cd76441144e8b76.jpg,640,640,Rock,328,432,473,526
zoom_tests_RockPaperScissors-mohamed_mp4-150_jpg.rf.16770188b079b8ba215d53ff040b7688.jpg,640,640,Paper,184,203,458,485


zoom_tests_RockPaperScissors-mohamed_mp4-113_jpg.rf.1694918d7d3be4cc8517386f77d7b50a.jpg,640,640,Paper,271,251,494,605
IMG_7043_MOV-142_jpg.rf.16b398a85d2637adac9945938c30a0fb.jpg,640,640,Paper,192,344,615,621
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-205_jpg.rf.16d2f1132fe68782ace0087d27648342.jpg,640,640,Rock,301,275,323,324
Screen-Recording-2023-03-11-at-9_48_18-PM_mov-205_jpg.rf.16d2f1132fe68782ace0087d27648342.jpg,640,640,Rock,375,248,394,280

egohands-public-1625012659634_png_jpg.rf.1670bc278d6a14f07019961f4efac5d6.jpg,640,640,Rock,1,1,203,216




egohands-public-1626355941705_png_jpg.rf.16ed2695f3ff5c70a5241369cee90cfe.jpg,640,640,Paper,233,416,432,525
IMG_7079_MOV-125_jpg.rf.17030ed80f8aa58ed313c50b06a72b3b.jpg,640,640,Scissors,0,0,234,270
egohands-public-1622746677404_png_jpg.rf.172fc45704b43ba73fe738ec6b766587.jpg,640,640,Paper,400,101,638,461

zoom_tests_RockPaperScissors-mohamed_mp4-43_jpg.rf.1713cfcc04654d4bc5a33c9d1404a3b0.jpg,640,640,Rock,343,0,551,522
IMG_7079_MOV-12_jpg.rf.16abb1c8ed753f0b3b2f09cd125a6e26.jpg,640,640,Rock,22,179,452,517
egohands-public-1622127401153_png_jpg.rf.172b9968e8b36198e54be7889cb1980a.jpg,640,640,Paper,303,52,614,406


IMG_5636_MOV-15_jpg.rf.1743a7d8aae2b59ddd250a66ca81fa38.jpg,640,640,Paper,255,372,554,492
egohands-public-1624576227346_png_jpg.rf.1720895246c514b67022ab673ab8c89c.jpg,640,640,Scissors,330,448,602,640
egohands-public-1622748407597_png_jpg.rf.1741b4faeba899da8599c3a309688288.jpg,640,640,Paper,120,380,257,490
IMG_7077_MOV-1_jpg.rf.1538380381bffede8f487996978308bd.jpg,640,640,Rock,180,293,281,480





zoom_tests_RockPaperScissors-mohamed_mp4-91_jpg.rf.174d192995288901743304adb76a8e67.jpg,640,640,Rock,231,410,465,640
IMG_7043_MOV-205_jpg.rf.175c9150d853ff1ea8308ef55ec2e591.jpg,640,640,Scissors,207,251,640,640
IMG_7079_MOV-133_jpg.rf.1738efe6dad9f1117a449ecd460a5a15.jpg,640,640,Scissors,0,263,431,506
zoom_tests_RockPaperScissors-mohamed_mp4-133_jpg.rf.175872e853f9dd90d85bb49c121a10b7.jpg,640,640,Paper,5,169,225,640
youtube-7_jpg.rf.16e3e05db0f277f8d83cdcb445cfa79c.jpg,640,640,Rock,0,166,145,467
youtube-7_jpg.rf.16e3e05db0f277f8d83cdcb445cfa79c.jpg,640,640,Rock,400,239,577,508

egohands-public-1624576212714_png_jpg.rf.16ffb3f4f6b6d282cc510e9ebc772a86.jpg,640,640,Paper,105,315,330,479


zoom_tests_RockPaperScissors-mohamed_mp4-50_jpg.rf.1768be288157ebd9f2ab6c05abaf2643.jpg,640,640,Rock,354,200,512,611



egohands-public-1626442368949_png_jpg.rf.177e0687ee261aa18d0d69de271ee1c0.jpg,640,640,Scissors,431,305,640,602

0341_png.rf.1809efd67f27354f8f1378edcccec1bd.jpg,640,640,Scissors,183,494,301,632
0341_png.rf.1809efd67f27354f8f1378edcccec1bd.jpg,640,640,Rock,382,489,459,620
zoom_tests_RockPaperScissors-mohamed_mp4-81_jpg.rf.17aec1e3def4c11e1879fe79033d98ce.jpg,640,640,Rock,469,95,619,453
egohands-public-1624561277902_png_jpg.rf.17a12d2afbfb35b3852382dbcb0915e6.jpg,640,640,Paper,23,287,321,474

0038_png.rf.1808cf24d40f88a2427a131ff80c5142.jpg,640,640,Scissors,394,324,471,441
0038_png.rf.1808cf24d40f88a2427a131ff80c5142.jpg,640,640,Scissors,237,379,352,479

zoom_tests_RockPaperScissors-mohamed_mp4-191_jpg.rf.17bd60225e477e690a208586db618f50.jpg,640,640,Scissors,368,242,640,640


egohands-public-1622746667780_png_jpg.rf.1806b14683580ec48b112d7855608921.jpg,640,640,Rock,31,233,188,446



IMG_7043_MOV-42_jpg.rf.17e19b0945343bb009563ba908a34ef3.jpg,640,640,Scissors,199,334,640,631

0007_png.rf.177849fdfcc9eb564680f81f9cdb0fdd.jpg,640,640,Rock,186,349,250,466
0007_png.rf.177849fdfcc9eb564680f81f9cdb0fdd.jpg,640,640,Rock,334,317,389,425
egohands-public-1624561287423_png_jpg.rf.185f8ce169d14ccfc7f4040e0bd5ed9a.jpg,640,640,Paper,45,392,327,537
egohands-public-1620849879879_png_jpg.rf.184e1459cbd63713f93c9c6a7f2cfefe.jpg,640,640,Scissors,280,214,543,570
JWitt-RCP_mp4-77_jpg.rf.18589babadbad8ace3ddd9f3e7941583.jpg,640,640,Paper,233,168,640,336
IMG_5567_mp4-172_jpg.rf.185b9c87549478728e263722029b8a5d.jpg,640,640,Paper,74,407,330,473
youtube-113_jpg.rf.17d494ba3903becda1dde592b64a253c.jpg,640,640,Rock,1,76,141,347
youtube-113_jpg.rf.17d494ba3903becda1dde592b64a253c.jpg,640,640,Rock,426,58,553,268



youtube-136_jpg.rf.176013496115b47e74b3a9db18d1c7a9.jpg,640,640,Scissors,101,113,386,317
youtube-136_jpg.rf.176013496115b47e74b3a9db18d1c7a9.jpg,640,640,Paper,431,231,640,351







egohands-public-1620850485364_png_jpg.rf.18a8cef28d78400441228a6414ad7103.jpg,640,640,Scissors,387,357,592,618
egohands-public-1620850505535_png_jpg.rf.18c0df54a3da87ba5ba1a4c80a5a9d8f.jpg,640,640,Paper,147,393,423,526

egohands-public-1621349882272_png_jpg.rf.189572276f9590af5dc756b5b5273ff8.jpg,640,640,Paper,178,249,362,424
egohands-public-1625070635993_png_jpg.rf.18c94bc33ef5a5c2acfb3fdae072d66c.jpg,640,640,Scissors,335,175,617,412
egohands-public-1625070635993_png_jpg.rf.18c94bc33ef5a5c2acfb3fdae072d66c.jpg,640,640,Paper,91,363,410,640


egohands-public-1625679149223_png_jpg.rf.18feca9c62647af90e45308ef4f57d87.jpg,640,640,Paper,368,250,626,438
JWitt-RCP_mp4-28_jpg.rf.17fa187aebf9db49919599667754bffc.jpg,640,640,Rock,98,318,559,603
egohands-public-1624561279112_png_jpg.rf.18dda4924ebb3e25fe560a2d3e2188ca.jpg,640,640,Scissors,0,215,294,523


IMG_7077_MOV-37_jpg.rf.18ee2fb492d22f7b4dfff243cdb5bc20.jpg,640,640,Rock,485,219,606,374
IMG_7077_MOV-37_jpg.rf.18ee2fb492d22f7b4dfff243cdb5bc20.jpg,640,640,Rock,201,229,290,382
zoom_tests_RockPaperScissors-mohamed_mp4-217_jpg.rf.1910a25639de6ec9a20178e61a66afc3.jpg,640,640,Scissors,114,0,427,581


IMG_5567_mp4-38_jpg.rf.194b2ef00dfc09c1ec4bcf6900121e92.jpg,640,640,Rock,338,359,443,417
20220216_222212_jpg.rf.1943d4e6bca56425a87e4bf55d23a740.jpg,640,640,Paper,95,360,478,445

egohands-public-1622748415529_png_jpg.rf.191e28eefd2b4085ffc215c266dfe152.jpg,640,640,Paper,370,328,628,469
egohands-public-1622730822092_png_jpg.rf.193f13f81ac12dfed841aa2abba2820b.jpg,640,640,Scissors,0,198,367,473

egohands-public-1620849819419_png_jpg.rf.1956dabadb6b0689a3cba978328f5d73.jpg,640,640,Rock,46,330,285,591
egohands-public-1625151626058_png_jpg.rf.194fd553d87daf6ddaa06b5e4a3ebb7d.jpg,640,640,Rock,91,257,291,492

egohands-public-1625756301727_png_jpg.rf.19695f6ffc6d748835b9bb9370e13160.jpg,640,640,Scissors,143,359,483,640
egohands-public-1620853695414_png_jpg.rf.19698b4abd4401dfbb4f04c6ae5013ef.jpg,640,640,Paper,25,387,366,565

IMG_7079_MOV-127_jpg.rf.196a63ad78c79d40209b7302bc03cba7.jpg,640,640,Scissors,6,0,286,224
IMG_7043_MOV-39_jpg.rf.19a003446ccc99ee4370fdf38dd6ce94.jpg,640,640,Scissors,0,393,511,640

